ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1495","0","0x0011","0.000975000",,,,,"246.050633000","0.000975000","0.006793000","0.000975000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1496","0","0x0002",,,,,,"246.051609000","0.000976000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1495","0","0x0010","0.001952000",,,,,"246.052585000","0.000976000","0.008745000","0.001952000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1496","0","0x0012","0.000976000",,,,,"246.052585000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1496","0","0x0010","0.000975000",,,,,"246.053560000","0.000975000","0.001951000","0.000975000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1496","0","0x0018",,,,,,"246.054537000","0.000977000","0.002928000","0.000977000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1496","0","0x0010","0.000976000",,,,,"246.055513000","0.000976000","0.003904000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1496","0","0x0011",,,,,,"246.056489000","0.000976000","0.004880000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1496","0","0x0011","0.000976000",,,,,"246.057465000","0.000976000","0.005856000","0.000976000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1497","0","0x0002",,,,,,"246.058440000","0.000975000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1496","0","0x0010","0.001952000",,,,,"246.059417000","0.000977000","0.007808000","0.001952000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1497","0","0x0012","0.000977000",,,,,"246.059417000","0.000000000","0.000977000","0.000977000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1497","0","0x0010","0.001952000",,,,,"246.061369000","0.001952000","0.002929000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1497","0","0x0018",,,,,,"246.061369000","0.000000000","0.002929000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1497","0","0x0010","0.000976000",,,,,"246.062345000","0.000976000","0.003905000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1497","0","0x0011",,,,,,"246.063321000","0.000976000","0.004881000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1497","0","0x0011","0.000976000",,,,,"246.064297000","0.000976000","0.005857000","0.000976000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1498","0","0x0002",,,,,,"246.064297000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1497","0","0x0010","0.000975000",,,,,"246.065272000","0.000975000","0.006832000","0.000975000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1498","0","0x0012","0.001953000",,,,,"246.066250000","0.000978000","0.001953000","0.001953000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1498","0","0x0010","0.001951000",,,,,"246.068201000","0.001951000","0.003904000","0.001951000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1498","0","0x0018",,,,,,"246.068201000","0.000000000","0.003904000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1498","0","0x0010","0.000976000",,,,,"246.069177000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1498","0","0x0011",,,,,,"246.070153000","0.000976000","0.005856000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1498","0","0x0011","0.000975000",,,,,"246.071128000","0.000975000","0.006831000","0.000975000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1499","0","0x0002",,,,,,"246.072105000","0.000977000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1498","0","0x0010","0.001953000",,,,,"246.073081000","0.000976000","0.008784000","0.001953000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1499","0","0x0012","0.000976000",,,,,"246.073081000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1499","0","0x0010","0.001952000",,,,,"246.075033000","0.001952000","0.002928000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1499","0","0x0018",,,,,,"246.075033000","0.000000000","0.002928000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1499","0","0x0010","0.001952000",,,,,"246.076985000","0.001952000","0.004880000","0.001952000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1499","0","0x0011",,,,,,"246.076985000","0.000000000","0.004880000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1499","0","0x0011","0.001952000",,,,,"246.078937000","0.001952000","0.006832000","0.001952000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1500","0","0x0002",,,,,,"246.078937000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1499","0","0x0010","0.000975000",,,,,"246.079912000","0.000975000","0.007807000","0.000975000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1500","0","0x0012","0.001952000",,,,,"246.080889000","0.000977000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1500","0","0x0010","0.000976000",,,,,"246.081865000","0.000976000","0.002928000","0.000976000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1500","0","0x0018",,,,,,"246.082841000","0.000976000","0.003904000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1500","0","0x0010","0.000976000",,,,,"246.083817000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1500","0","0x0011",,,,,,"246.083817000","0.000000000","0.004880000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1500","0","0x0011","0.001953000",,,,,"246.085770000","0.001953000","0.006833000","0.001953000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1501","0","0x0002",,,,,,"246.085770000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1500","0","0x0010","0.000976000",,,,,"246.086746000","0.000976000","0.007809000","0.000976000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1501","0","0x0012","0.000976000",,,,,"246.086746000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1501","0","0x0010","0.001984000",,,,,"246.088730000","0.001984000","0.002960000","0.001984000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1501","0","0x0018",,,,,,"246.088730000","0.000000000","0.002960000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1501","0","0x0010","0.000942000",,,,,"246.089672000","0.000942000","0.003902000","0.000942000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1501","0","0x0011",,,,,,"246.090650000","0.000978000","0.004880000","0.000978000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1501","0","0x0011","0.001950000",,,,,"246.092600000","0.001950000","0.006830000","0.001950000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1502","0","0x0002",,,,,,"246.092600000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1501","0","0x0010","0.000978000",,,,,"246.093578000","0.000978000","0.007808000","0.000978000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1502","0","0x0012","0.001952000",,,,,"246.094552000","0.000974000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1502","0","0x0010","0.000977000",,,,,"246.095529000","0.000977000","0.002929000","0.000977000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1502","0","0x0018",,,,,,"246.095529000","0.000000000","0.002929000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1502","0","0x0010","0.001953000",,,,,"246.097482000","0.001953000","0.004882000","0.001953000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1502","0","0x0011",,,,,,"246.097482000","0.000000000","0.004882000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1502","0","0x0011","0.001950000",,,,,"246.099432000","0.001950000","0.006832000","0.001950000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1503","0","0x0002",,,,,,"246.099432000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1502","0","0x0010","0.000977000",,,,,"246.100409000","0.000977000","0.007809000","0.000977000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1503","0","0x0012","0.001952000",,,,,"246.101384000","0.000975000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1503","0","0x0010","0.001953000",,,,,"246.103337000","0.001953000","0.003905000","0.001953000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1503","0","0x0018",,,,,,"246.103337000","0.000000000","0.003905000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1503","0","0x0010","0.001952000",,,,,"246.105289000","0.001952000","0.005857000","0.001952000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1503","0","0x0011",,,,,,"246.106267000","0.000978000","0.006835000","0.000978000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1503","0","0x0011","0.001951000",,,,,"246.108218000","0.001951000","0.008786000","0.001951000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1504","0","0x0002",,,,,,"246.108218000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1503","0","0x0010","0.000974000",,,,,"246.109192000","0.000974000","0.009760000","0.000974000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1504","0","0x0012","0.001951000",,,,,"246.110169000","0.000977000","0.001951000","0.001951000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1504","0","0x0010","0.000976000",,,,,"246.111145000","0.000976000","0.002927000","0.000976000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1504","0","0x0018",,,,,,"246.112121000","0.000976000","0.003903000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1504","0","0x0010","0.000976000",,,,,"246.113097000","0.000976000","0.004879000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1504","0","0x0011",,,,,,"246.113097000","0.000000000","0.004879000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1504","0","0x0011","0.001952000",,,,,"246.115049000","0.001952000","0.006831000","0.001952000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1505","0","0x0002",,,,,,"246.115049000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1504","0","0x0010","0.000975000",,,,,"246.116024000","0.000975000","0.007806000","0.000975000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1505","0","0x0012","0.001952000",,,,,"246.117001000","0.000977000","0.001952000","0.001952000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1505","0","0x0010","0.001952000",,,,,"246.118953000","0.001952000","0.003904000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1505","0","0x0018",,,,,,"246.118953000","0.000000000","0.003904000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1505","0","0x0010","0.000976000",,,,,"246.119929000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1505","0","0x0011",,,,,,"246.120905000","0.000976000","0.005856000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1505","0","0x0011","0.001952000",,,,,"246.122857000","0.001952000","0.007808000","0.001952000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1506","0","0x0002",,,,,,"246.122857000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1505","0","0x0010","0.000977000",,,,,"246.123834000","0.000977000","0.008785000","0.000977000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1506","0","0x0012","0.001953000",,,,,"246.124810000","0.000976000","0.001953000","0.001953000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1506","0","0x0010","0.004917000",,,,,"246.129727000","0.004917000","0.006870000","0.004917000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1506","0","0x0018",,,,,,"246.129727000","0.000000000","0.006870000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1506","0","0x0010","0.000938000",,,,,"246.130665000","0.000938000","0.007808000","0.000938000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1506","0","0x0011",,,,,,"246.131641000","0.000976000","0.008784000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1506","0","0x0011","0.001979000",,,,,"246.133620000","0.001979000","0.010763000","0.001979000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1507","0","0x0002",,,,,,"246.133620000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1506","0","0x0010","0.000996000",,,,,"246.134616000","0.000996000","0.011759000","0.000996000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1507","0","0x0012","0.000996000",,,,,"246.134616000","0.000000000","0.000996000","0.000996000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1507","0","0x0010","0.001931000",,,,,"246.136547000","0.001931000","0.002927000","0.001931000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1507","0","0x0018",,,,,,"246.136547000","0.000000000","0.002927000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1507","0","0x0010","0.001951000",,,,,"246.138498000","0.001951000","0.004878000","0.001951000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1507","0","0x0011",,,,,,"246.138498000","0.000000000","0.004878000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1507","0","0x0011","0.001926000",,,,,"246.140424000","0.001926000","0.006804000","0.001926000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1508","0","0x0002",,,,,,"246.140424000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1507","0","0x0010","0.000977000",,,,,"246.141401000","0.000977000","0.007781000","0.000977000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1508","0","0x0012","0.001953000",,,,,"246.142377000","0.000976000","0.001953000","0.001953000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1508","0","0x0010","0.000976000",,,,,"246.143353000","0.000976000","0.002929000","0.000976000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1508","0","0x0018",,,,,,"246.143353000","0.000000000","0.002929000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1508","0","0x0010","0.000976000",,,,,"246.144329000","0.000976000","0.003905000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1508","0","0x0011",,,,,,"246.145306000","0.000977000","0.004882000","0.000977000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1508","0","0x0011","0.007806000",,,,,"246.153112000","0.007806000","0.012688000","0.007806000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1509","0","0x0002",,,,,,"246.154088000","0.000976000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1508","0","0x0010","0.001952000",,,,,"246.155064000","0.000976000","0.014640000","0.001952000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1509","0","0x0012","0.000976000",,,,,"246.155064000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1509","0","0x0010","0.001952000",,,,,"246.157016000","0.001952000","0.002928000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1509","0","0x0018",,,,,,"246.157992000","0.000976000","0.003904000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1509","0","0x0010","0.000976000",,,,,"246.158968000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1509","0","0x0011",,,,,,"246.159946000","0.000978000","0.005858000","0.000978000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1509","0","0x0011","0.000974000",,,,,"246.160920000","0.000974000","0.006832000","0.000974000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1510","0","0x0002",,,,,,"246.161896000","0.000976000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1509","0","0x0010","0.001952000",,,,,"246.162872000","0.000976000","0.008784000","0.001952000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1510","0","0x0012","0.000976000",,,,,"246.162872000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1510","0","0x0010","0.001953000",,,,,"246.164825000","0.001953000","0.002929000","0.001953000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1510","0","0x0018",,,,,,"246.165800000","0.000975000","0.003904000","0.000975000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1510","0","0x0010","0.000976000",,,,,"246.166776000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1510","0","0x0011",,,,,,"246.167752000","0.000976000","0.005856000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1510","0","0x0011","0.000976000",,,,,"246.168728000","0.000976000","0.006832000","0.000976000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1511","0","0x0002",,,,,,"246.169704000","0.000976000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1510","0","0x0010","0.001954000",,,,,"246.170682000","0.000978000","0.008786000","0.001954000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1511","0","0x0012","0.000978000",,,,,"246.170682000","0.000000000","0.000978000","0.000978000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1511","0","0x0010","0.001950000",,,,,"246.172632000","0.001950000","0.002928000","0.001950000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1511","0","0x0018",,,,,,"246.172632000","0.000000000","0.002928000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1511","0","0x0010","0.001968000",,,,,"246.174600000","0.001968000","0.004896000","0.001968000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1511","0","0x0011",,,,,,"246.174600000","0.000000000","0.004896000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1511","0","0x0011","0.002914000",,,,,"246.177514000","0.002914000","0.007810000","0.002914000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1512","0","0x0002",,,,,,"246.177514000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1511","0","0x0010","0.001951000",,,,,"246.179465000","0.001951000","0.009761000","0.001951000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1512","0","0x0012","0.001951000",,,,,"246.179465000","0.000000000","0.001951000","0.001951000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1512","0","0x0010","0.001952000",,,,,"246.181417000","0.001952000","0.003903000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1512","0","0x0018",,,,,,"246.181417000","0.000000000","0.003903000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1512","0","0x0010","0.000976000",,,,,"246.182393000","0.000976000","0.004879000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1512","0","0x0011",,,,,,"246.183368000","0.000975000","0.005854000","0.000975000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1512","0","0x0011","0.000976000",,,,,"246.184344000","0.000976000","0.006830000","0.000976000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1513","0","0x0002",,,,,,"246.185320000","0.000976000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1512","0","0x0010","0.001952000",,,,,"246.186296000","0.000976000","0.008782000","0.001952000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1513","0","0x0012","0.000976000",,,,,"246.186296000","0.000000000","0.000976000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1513","0","0x0010","0.001952000",,,,,"246.188248000","0.001952000","0.002928000","0.001952000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1513","0","0x0018",,,,,,"246.189224000","0.000976000","0.003904000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1513","0","0x0010","0.000976000",,,,,"246.190200000","0.000976000","0.004880000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1513","0","0x0011",,,,,,"246.191179000","0.000979000","0.005859000","0.000979000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1513","0","0x0011","0.001952000",,,,,"246.193131000","0.001952000","0.007811000","0.001952000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1514","0","0x0002",,,,,,"246.193131000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1513","0","0x0010","0.000976000",,,,,"246.194107000","0.000976000","0.008787000","0.000976000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1514","0","0x0012","0.001986000",,,,,"246.195117000","0.001010000","0.001986000","0.001986000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1514","0","0x0010","0.002892000",,,,,"246.198009000","0.002892000","0.004878000","0.002892000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1514","0","0x0018",,,,,,"246.198985000","0.000976000","0.005854000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1514","0","0x0010","0.001987000",,,,,"246.200972000","0.001987000","0.007841000","0.001987000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1514","0","0x0011",,,,,,"246.201912000","0.000940000","0.008781000","0.000940000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1514","0","0x0011","0.002929000",,,,,"246.204841000","0.002929000","0.011710000","0.002929000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1515","0","0x0002",,,,,,"246.204841000","0.000000000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1514","0","0x0010","0.001954000",,,,,"246.206795000","0.001954000","0.013664000","0.001954000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1515","0","0x0012","0.001954000",,,,,"246.206795000","0.000000000","0.001954000","0.001954000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1515","0","0x0010","0.001951000",,,,,"246.208746000","0.001951000","0.003905000","0.001951000"
"10.0.2.15","10.0.2.2","569","True","False",,,,"64","6","64256","1","1","517","1515","0","0x0018",,,,,,"246.209752000","0.001006000","0.004911000","0.001006000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1515","0","0x0010","0.000979000",,,,,"246.210731000","0.000979000","0.005890000","0.000979000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","518","1","0","1515","0","0x0011",,,,,,"246.211708000","0.000977000","0.006867000","0.000977000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","518","0","1515","0","0x0011","0.000941000",,,,,"246.212649000","0.000941000","0.007808000","0.000941000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1516","0","0x0002",,,,,,"246.213624000","0.000975000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","519","2","0","1515","0","0x0010","0.000975000",,,,,"246.213624000","0.000000000","0.008783000","0.000975000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1516","0","0x0012","0.001953000",,,,,"246.215577000","0.001953000","0.001953000","0.001953000"
